TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
178.581333333,-188.696,24.9458,8.94173,-0.460993,0.41815,3.11078,2.30831,0.580414,1.13215,1.90977,-0.0691538,3.20427,-1.35586,4.88986,1.67886,6.6224,-0.354318,2.76613,-1.05499,1.21772,-1.03394
178.602666667,-199.372,30.5696,-0.605704,7.30113,-3.82685,3.52438,-2.93128,1.51193,-1.14436,1.04328,0.582596,2.69311,0.840588,6.26052,1.46653,6.58893,0.684316,4.30326,-4.50675,0.0271366,-2.48092
178.624000000,-230.579,53.5125,-9.21652,9.21352,-0.0527861,-1.64092,-1.21754,-2.5196,-1.91728,0.842708,-1.96596,2.54732,-0.876228,3.23834,2.86444,2.39558,0.0904602,3.48909,-5.12791,0.723997,-1.54488
178.645333333,-232.499,56.1394,-8.70305,7.63727,-1.225,0.770673,-0.347737,1.08492,-1.86398,2.27426,-2.88616,4.09944,-2.0518,3.04911,1.36655,4.43962,-1.34324,1.12703,-4.92565,3.10486,-2.22136
178.666666667,-235.272,57.169,-7.74105,8.40891,-1.1393,1.35764,0.252683,-0.886813,-0.59922,3.1894,-1.47563,2.05103,-3.86213,2.80003,1.17598,2.59581,-0.498114,2.38798,-1.49439,2.34606,-0.974395
178.688000000,-236.989,57.3125,-7.91365,7.42105,-1.48049,-2.16763,-3.5468,-0.0332568,1.62107,4.498,-2.94271,2.84401,-5.66253,1.44107,1.63006,5.37307,-0.518809,-0.25349,-4.73474,1.83658,-0.400648
178.709333333,-234.089,56.7917,-7.80436,8.80692,-2.53242,-4.11963,-0.216808,-1.57615,-0.838,6.20227,-1.36158,0.879389,-5.18613,2.2583,5.58147,4.33093,-1.07175,1.13596,-2.91604,0.981073,-2.9754
178.730666667,-237.371,58.6675,-9.70528,6.94853,0.532983,0.722141,-3.3931,-2.27448,0.800067,6.12058,1.27271,1.22502,-3.71654,2.31295,1.94452,6.59302,0.392693,0.956931,-4.96186,1.61424,-1.59724
178.752000000,-196.515,23.242,12.4711,1.22651,1.65943,-2.9478,0.660125,-3.26372,2.14767,1.90499,1.54265,0.785393,-4.48077,3.06917,0.821833,6.62797,-3.80209,2.00841,-4.79588,2.97379,-6.4961
178.773333333,-216.059,36.9501,2.94194,5.13355,-3.54981,4.17966,-1.14432,0.0579533,-9.67778,6.91775,-1.4039,5.78785,-10.5328,7.93134,-3.84944,11.7398,-11.779,5.588,-8.77894,4.33364,-5.83922
