TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
8.106666667,0.231101,1.23005,3.43453,0.166831,0.200383,1.64988,0.253156,0.881322,0.817162,0.0114013,2.09333,0.405228
8.149333333,0.214612,1.6228,3.15957,0.165805,0.163198,2.27183,0.209964,0.921345,0.608129,0.0130934,2.09006,0.407381
8.192000000,0.215786,1.47982,3.07439,0.247148,0.111068,2.43122,0.117534,0.812215,0.273058,0.0508748,2.46871,0.371858
8.234666667,0.115684,0.989402,3.22991,0.435354,0.00252897,1.88243,0.27616,0.633183,0.324378,0.337468,1.83992,0.439719
8.277333333,0.00041146,0.478517,2.92612,1.36264,0.0292802,0.857657,1.09209,0.939234,0.266677,0.810224,1.52589,0.632843
8.320000000,0.2427,0.371384,2.9166,0.737256,0.694095,0.694647,1.51386,1.26157,0.38947,0.712212,1.55733,0.518214
8.362666667,0.866958,0.543379,2.53972,0.773813,1.22449,1.21066,1.67331,0.928883,0.635454,0.175372,1.2679,0.816038
8.405333333,1.05496,0.605335,2.41953,0.699184,1.41576,1.69482,1.54624,0.83794,1.01533,0.000417934,0.759363,0.942619
8.448000000,0.876694,0.344672,2.72157,0.422288,1.38895,1.90486,1.27964,0.904371,1.34813,0.000136786,0.822992,1.1719
8.490666667,0.582907,0.214941,3.31332,0.102186,0.713901,1.98285,0.668445,0.645332,0.990584,0,1.60474,1.27752
8.533333333,0.159197,0.156462,3.55286,0.140266,0.0714784,2.21623,0.161437,0.12901,0.745168,0,1.71974,0.939749
8.576000000,0.558567,0.123124,3.19228,0.22096,0.24422,2.46376,0.522206,0.00404912,0.907362,0,0.897219,0.581074
8.618666667,0.365294,0.0520626,3.14744,0.176298,0.284885,2.8717,0.456804,7.02972e-05,1.22263,0.0136509,0.596704,0.904099
8.661333333,0.440842,0.000763572,3.16227,0.106806,0.546905,3.49628,0.073326,0.000724543,0.974441,0.146847,0.372546,1.39091
8.704000000,0.408063,0.0216406,3.01285,0.335999,0.83603,3.29216,0.0778811,0.00327941,0.62487,0.216843,0.572774,1.10944
8.746666667,0.406657,0.145904,2.91932,0.421086,1.17917,3.0352,0.134152,0.000757908,0.478664,0.133211,1.18544,0.939861
8.789333333,0.587908,0.0885661,2.69155,0.655219,1.67713,2.84929,0.484016,0.0233056,0.420365,0.00837974,1.73513,0.740964
8.832000000,0.134992,0.291707,2.20728,0.962042,1.81604,2.04682,0.57555,1.15287,0.203154,0.612884,1.25046,0.825016
8.874666667,0.0995002,0.557007,1.30842,1.19615,1.76311,1.67578,0.484441,1.72454,0.271917,0.748104,0.772685,1.37379
8.917333333,0.000560502,0.609828,1.09531,0.953718,1.36513,1.53105,0.777506,1.81422,0.345112,0.463904,0.611878,1.94581
